0.015	14
0.022	5
0.03	9
0.037	3
0.045	4
0.052	12
0.06	7
0.068	7
0.075	6
0.083	7
0.091	3
0.098	0
0.106	2
0.114	10
0.121	9
0.129	11
0.137	8
0.144	11
0.152	6
0.16	10
0.167	10
0.174	6
0.182	16
0.19	13
0.197	12
0.205	5
0.213	12
0.22	11
0.228	8
0.235	16
0.243	13
0.251	9
0.258	12
0.266	12
0.274	15
0.281	8
0.289	12
0.297	9
0.304	14
0.312	16
0.32	8
0.327	11
0.335	8
0.342	11
0.35	14
0.358	13
0.365	7
0.373	14
0.38	12
0.388	6
0.395	6
0.403	9
0.411	23
0.418	13
0.426	11
0.434	11
0.441	12
0.449	12
0.457	11
0.464	11
0.472	8
0.48	9
0.487	13
0.495	15
0.502	17
0.51	9
0.517	11
0.525	9
0.533	17
0.54	12
0.548	13
0.555	9
0.563	8
0.571	9
0.578	17
0.586	13
0.594	9
0.601	6
0.609	9
0.617	16
0.624	18
0.632	6
0.639	12
0.647	10
0.655	19
0.662	7
0.67	16
0.677	16
0.685	9
0.693	13
0.7	10
0.708	4
0.716	13
0.723	7
0.731	13
0.738	20
0.746	9
0.754	13
0.761	10
0.769	11
0.777	10
0.784	6
0.792	12
0.8	12
0.807	9
0.815	10
0.823	11
0.83	12
0.838	10
0.845	8
0.853	9
0.86	8
0.868	7
0.876	9
0.883	8
0.891	22
0.898	11
0.906	16
0.914	8
0.921	14
0.929	14
0.937	15
0.944	12
0.952	16
0.959	12
0.967	7
0.974	9
0.982	11
0.989	9
0.997	6
1.005	13
1.012	6
1.02	11
1.027	14
1.035	11
1.042	16
1.05	10
1.058	14
1.065	6
1.073	12
1.08	5
1.088	8
1.096	9
1.103	4
1.111	12
1.118	11
1.126	11
1.133	10
1.141	10
1.149	11
1.156	6
1.164	9
1.171	6
1.179	15
1.187	10
1.194	9
1.202	5
1.209	5
1.217	11
1.224	11
1.232	7
1.239	12
1.247	7
1.255	5
1.262	12
1.27	12
1.277	6
1.285	8
1.292	9
1.3	11
1.308	8
1.315	9
1.323	6
1.33	5
1.338	6
1.346	13
1.353	13
1.361	5
1.368	9
1.376	13
1.383	6
1.391	8
1.399	8
1.406	10
1.414	8
1.421	9
1.429	11
1.437	16
1.444	10
1.452	7
1.46	8
1.467	7
1.475	15
1.482	10
1.49	9
1.497	3
1.505	11
1.512	8
1.52	8
1.528	9
1.535	8
1.543	14
1.55	14
1.558	7
1.566	14
1.573	9
1.581	14
1.588	12
1.596	8
1.604	10
1.611	9
1.619	8
1.626	14
1.634	12
1.642	9
1.649	4
1.656	6
1.664	9
1.672	11
1.679	10
1.687	12
1.694	15
1.702	13
1.71	13
1.717	5
1.725	11
1.732	9
1.74	12
1.747	8
1.755	16
1.763	13
1.77	15
1.778	9
1.786	13
1.793	3
1.801	8
1.808	9
1.816	12
1.824	11
1.831	8
1.839	9
1.846	10
1.854	12
1.861	11
1.869	6
1.877	6
1.884	9
1.892	9
1.899	7
1.907	13
1.915	10
1.922	12
1.93	11
1.937	15
1.945	3
1.953	7
1.96	10
1.968	10
1.975	10
1.983	11
1.991	11
1.998	11
2.006	12
2.013	7
2.021	11
2.029	8
2.036	14
2.043	10
2.051	16
2.059	11
2.066	6
2.074	13
2.082	16
2.089	13
2.097	7
2.105	11
2.112	14
2.12	11
2.127	8
2.135	16
2.143	9
2.15	7
2.158	7
2.165	7
2.173	9
2.18	12
2.188	13
2.196	9
2.203	6
2.211	9
2.219	5
2.226	6
2.234	13
2.241	7
2.249	13
2.257	17
2.264	10
2.271	9
2.279	12
2.287	7
2.294	5
2.302	11
2.309	12
2.317	12
2.325	10
2.332	13
2.34	8
2.348	9
2.355	14
2.362	9
2.37	10
2.378	8
2.385	5
2.393	15
2.4	9
2.408	7
2.416	9
2.423	11
2.431	13
2.439	5
2.446	5
2.454	14
2.461	13
2.469	12
2.476	9
2.484	13
2.492	13
2.499	7
2.507	15
2.515	13
2.522	8
2.53	5
2.537	12
2.545	13
2.553	11
2.56	10
2.568	20
2.576	6
2.583	17
2.591	10
2.598	17
2.606	9
2.613	6
2.621	8
2.629	11
2.636	12
2.644	12
2.652	12
2.659	8
2.667	8
2.675	11
2.682	9
2.69	10
2.698	7
2.705	10
2.713	7
2.72	7
2.728	7
2.736	9
2.743	10
2.751	11
2.758	12
2.766	6
2.773	8
2.781	10
2.789	6
2.796	11
2.804	8
2.811	6
2.819	10
2.827	11
2.834	4
2.842	6
2.849	18
2.857	7
2.864	7
2.872	7
2.88	5
2.887	9
2.895	9
2.903	9
2.91	8
2.918	9
2.925	9
2.933	14
2.941	11
2.948	8
2.956	6
2.963	8
2.971	9
2.978	11
2.986	9
2.994	9
3.001	4
3.009	7
3.017	9
3.024	7
3.032	13
3.039	7
3.047	16
3.054	7
3.062	10
3.069	10
3.077	12
3.085	11
3.092	14
3.1	10
3.108	8
3.115	17
3.123	10
3.131	8
3.138	6
3.146	8
3.154	11
3.161	11
3.169	10
3.176	12
3.184	10
3.192	9
3.199	6
3.207	10
3.215	9
3.222	9
3.23	6
3.238	5
3.245	9
3.253	10
3.26	8
3.268	10
3.275	13
3.283	8
3.291	14
3.298	11
3.306	10
3.314	10
3.321	13
3.329	11
3.336	11
3.344	15
3.352	11
3.359	8
3.367	8
3.375	1
3.382	8
3.39	12
3.398	12
3.405	10
3.413	10
3.421	11
3.428	12
3.436	6
3.443	9
3.451	17
3.458	7
3.466	3
3.474	10
3.481	7
3.489	12
3.496	11
3.504	5
3.512	7
3.519	11
3.527	11
3.534	12
3.542	7
3.549	10
3.557	9
3.565	13
3.572	16
3.58	2
3.587	3
3.595	11
3.603	5
3.61	11
3.618	10
3.625	10
3.633	5
3.64	6
3.648	11
3.656	6
3.663	6
3.671	9
3.679	10
3.686	14
3.694	11
3.702	13
3.709	10
3.717	15
3.724	6
3.732	7
3.74	5
3.747	11
3.755	12
3.762	12
3.77	6
3.777	13
3.785	9
3.793	6
3.8	19
3.808	7
3.815	12
3.823	7
3.831	6
3.838	13
3.846	13
3.854	10
3.861	10
3.869	13
3.877	8
3.884	11
3.892	11
3.899	6
3.907	9
3.914	9
3.922	7
3.93	8
3.937	12
3.945	9
3.952	11
3.96	10
3.968	7
3.975	12
3.983	5
3.99	4
3.998	12
4.006	13
4.013	9
4.021	11
4.028	13
4.036	13
4.043	12
4.051	9
4.059	8
4.066	11
4.074	8
4.081	11
4.089	7
4.096	10
4.104	14
4.112	8
4.119	8
4.127	9
4.134	9
4.142	13
4.149	14
4.157	10
4.165	11
4.172	6
4.18	8
4.187	7
4.195	3
4.203	8
4.21	11
4.218	9
4.225	7
4.233	12
4.241	13
4.248	13
4.256	12
4.264	8
4.271	10
4.279	14
4.286	14
4.294	10
4.301	4
4.309	9
4.317	9
4.324	10
4.332	9
4.339	6
4.347	6
4.355	14
4.362	11
4.37	11
4.377	4
4.385	9
4.392	13
4.4	12
4.408	5
4.415	5
4.423	11
4.431	9
4.438	4
4.446	11
4.454	8
4.461	17
4.469	5
4.477	13
4.484	16
4.492	6
4.499	10
4.507	12
4.515	5
4.522	5
4.53	10
4.537	5
4.545	9
4.552	9
4.56	11
4.568	8
4.575	7
4.583	7
4.59	10
4.598	6
4.606	7
4.613	8
4.621	7
4.628	11
4.636	10
4.643	10
4.651	4
4.659	10
4.666	4
4.674	6
4.681	15
4.689	10
4.697	3
4.704	5
4.712	7
4.719	10
4.727	11
4.734	10
4.742	11
4.749	9
4.757	7
4.765	12
4.772	6
4.78	8
4.788	8
4.795	6
4.803	3
4.81	9
4.818	10
4.825	7
4.833	8
4.841	11
4.848	9
4.856	9
4.863	10
4.871	13
4.879	14
4.886	12
4.894	14
4.901	7
4.909	6
4.916	10
4.924	15
4.932	12
4.939	10
4.947	14
4.955	11
4.962	13
4.97	12
4.977	5
4.985	9
4.993	9
5	12
5.008	9
5.015	12
5.023	11
5.031	8
5.038	6
5.046	16
5.053	11
5.061	15
5.069	9
5.076	11
5.084	9
5.091	10
5.099	9
5.107	7
5.114	9
5.122	6
5.129	9
5.137	10
5.144	13
5.152	9
5.16	12
5.167	18
5.175	9
5.182	7
5.19	7
5.197	12
5.205	15
5.212	10
5.22	8
5.228	6
5.235	17
5.243	6
5.25	10
5.258	8
5.266	9
5.273	5
5.28	6
5.288	13
5.296	6
5.303	14
5.311	6
5.318	13
5.326	12
5.334	9
5.341	8
5.349	6
5.356	10
5.364	7
5.371	8
5.379	9
5.386	11
5.394	12
5.402	9
5.409	10
5.417	8
5.424	5
5.432	9
5.439	13
5.447	6
5.455	4
5.462	6
5.47	6
5.477	13
5.485	18
5.493	7
5.5	4
5.508	10
5.515	10
5.523	7
5.53	10
5.538	10
5.545	8
5.553	11
5.561	8
5.568	10
5.576	9
5.584	7
5.591	6
5.599	6
5.606	12
5.614	9
5.621	12
5.629	6
5.637	12
5.644	13
5.652	10
5.659	5
5.667	9
5.675	11
5.682	12
5.69	16
5.697	13
5.705	12
5.713	8
5.72	11
5.728	11
5.735	6
5.743	9
5.751	10
5.758	12
5.766	10
5.773	8
5.781	5
5.789	13
5.796	7
5.804	13
5.812	9
5.819	6
5.827	10
5.835	10
5.842	10
5.85	8
5.857	7
5.865	7
5.872	9
5.88	11
5.887	13
5.895	7
5.903	17
5.91	14
5.918	19
5.926	8
5.933	9
5.941	7
5.949	9
5.956	10
5.964	6
5.971	7
5.979	11
5.987	6
5.994	8
6.002	8
6.01	10
6.017	10
6.025	17
6.032	7
6.04	8
6.048	12
6.055	8
6.063	13
6.07	11
6.078	10
6.086	11
6.093	12
6.101	12
6.109	8
6.116	11
6.123	14
6.131	10
6.139	12
6.146	5
6.154	14
6.161	7
6.169	15
6.177	6
6.184	11
6.192	8
6.199	7
6.207	4
6.214	11
6.222	9
6.23	6
6.237	9
6.245	7
6.252	8
6.26	7
6.268	11
6.275	7
6.283	13
6.29	11
6.298	9
6.305	9
6.313	13
6.321	7
6.328	6
6.336	10
6.344	5
6.351	12
6.359	6
6.366	12
6.374	7
6.382	5
6.389	8
6.397	10
6.404	10
6.412	13
6.42	10
6.427	9
6.435	9
6.442	9
6.45	14
6.458	7
6.465	11
6.473	8
6.48	15
6.488	10
6.496	12
6.503	20
6.511	10
6.518	15
6.526	11
6.533	13
6.541	13
6.549	11
6.556	7
6.564	6
6.571	9
6.579	14
6.587	9
6.594	8
6.602	2
6.609	8
6.617	13
6.625	9
6.632	13
6.64	11
6.647	9
6.655	13
6.663	10
6.67	9
6.678	13
6.685	8
6.693	11
6.701	8
6.708	7
6.716	5
6.723	8
6.731	7
6.738	7
6.746	5
6.754	14
6.761	10
6.769	8
6.776	5
6.784	9
6.792	10
6.799	12
6.807	10
6.815	13
6.822	10
6.83	10
6.837	9
6.845	9
6.852	6
6.86	16
6.868	7
6.875	7
6.883	4
6.89	7
6.898	11
6.906	3
6.913	11
6.921	7
6.928	10
6.936	10
6.943	6
6.951	10
6.959	5
6.966	9
6.974	15
6.981	5
6.989	12
6.997	10
7.004	9
7.012	9
7.019	11
7.027	12
7.034	12
7.042	11
7.05	8
7.057	6
7.065	12
7.072	6
7.08	8
7.088	8
7.095	7
7.103	9
7.11	6
7.118	13
7.125	13
7.133	9
7.141	10
7.148	6
7.156	6
7.163	9
7.171	10
7.179	8
7.186	16
7.194	13
7.201	6
7.209	6
7.216	15
7.224	3
7.232	8
7.239	10
7.247	8
7.254	11
7.262	8
7.269	12
7.277	9
7.284	7
7.292	2
7.3	11
7.307	13
7.315	7
7.322	8
7.33	8
7.338	7
